"","context_group","groupText","context","id","answer","text","group","value"
"367","5_1","tell the teacher the truth",5,35,1,"Explain the situation",1,100
"368","5_1","tell the teacher the truth",5,38,1,"Tell the teacher what happened",1,100
"369","5_1","tell the teacher the truth",5,44,1,"Explain the situation to her teacher",1,79
"370","5_1","tell the teacher the truth",5,48,1,"tell the truth",1,100
"371","5_1","tell the teacher the truth",5,52,1,"go to class and explain to the teacher what happened",1,97.6666666666667
"372","5_1","tell the teacher the truth",5,55,1,"Mary could tell the teacher what happened",1,95.3333333333333
"373","5_1","tell the teacher the truth",5,62,1,"Tell the teacher what happened",1,100
"374","5_1","tell the teacher the truth",5,64,1,"tell the teacher what happened",1,88.6666666666667
"375","5_1","tell the teacher the truth",5,68,1,"Tell teacher the truth",1,96.6666666666667
"376","5_1","tell the teacher the truth",5,69,1,"Tell the teacher the situation",1,100
"377","5_1","tell the teacher the truth",5,70,1,"tell her teacher the truth",1,95.6666666666667
"378","5_1","tell the teacher the truth",5,71,1,"Tell the teacher the truth",1,93.3333333333333
"379","5_1","tell the teacher the truth",5,79,1,"Tell the teacher what happened",1,63.3333333333333
"380","5_1","tell the teacher the truth",5,80,1,"Tell the teacher what happened.",1,91.6666666666667
"381","5_1","tell the teacher the truth",5,83,1,"Go to class, explain situation to teacher",1,94.6666666666667
"382","5_1","tell the teacher the truth",5,84,1,"explain the issue to the teacher",1,97.3333333333333
"383","5_1","tell the teacher the truth",5,85,1,"explain the situation to her teacher.",1,100
"384","5_1","tell the teacher the truth",5,86,1,"She can explain the situation to her teacher.",1,96.6666666666667
"385","5_1","tell the teacher the truth",5,92,1,"Tell the teacher what happened",1,90
"386","5_1","tell the teacher the truth",5,93,1,"Tell her teacher what happened",1,99
"387","5_1","tell the teacher the truth",5,94,1,"explain what happened to the teacher",1,81.6666666666667
"388","5_1","tell the teacher the truth",5,95,1,"explain why she has nothing to turn in",1,96.6666666666667
"389","5_1","tell the teacher the truth",5,103,1,"explain the situation",1,94
"390","5_1","tell the teacher the truth",5,104,1,"Tell the truth",1,83.3333333333333
"391","5_1","tell the teacher the truth",5,1,2,"Tell the teacher the mistake.",1,84
"392","5_1","tell the teacher the truth",5,26,2,"explain",1,99.3333333333333
"393","5_1","tell the teacher the truth",5,28,2,"Tell the teacher she did not bring it",1,98.3333333333333
"394","5_1","tell the teacher the truth",5,30,2,"tell the teacher the truth",1,71.6666666666667
"395","5_1","tell the teacher the truth",5,39,2,"Mention to the teacher that her mom took it by mistake.",1,93
"396","5_1","tell the teacher the truth",5,41,2,"tell the teacher",1,89
"397","5_1","tell the teacher the truth",5,42,2,"be honest and tell teacher the issue",1,98.3333333333333
"398","5_1","tell the teacher the truth",5,46,2,"Mary could tell her teacher the truth.",1,90.3333333333333
"399","5_1","tell the teacher the truth",5,50,2,"Tell the teacher it was her moms fault and her mom has it.",1,75.3333333333333
"400","5_1","tell the teacher the truth",5,51,2,"Explain the situation to her teacher and ask that she bring it as soon as possible.",1,92.6666666666667
"401","5_1","tell the teacher the truth",5,56,2,"Tell the teacher what happened and take a lower grade for it being late.",1,100
"402","5_1","tell the teacher the truth",5,58,2,"explain the problem to the teacher",1,100
"403","5_1","tell the teacher the truth",5,59,2,"Explain to teacher what happened.",1,100
"404","5_1","tell the teacher the truth",5,60,2,"tell the teacher about it",1,81.3333333333333
"405","5_1","tell the teacher the truth",5,61,2,"She will explain the problem to them",1,36
"406","5_1","tell the teacher the truth",5,65,2,"Tell the truth about how it's missing",1,96.6666666666667
"407","5_1","tell the teacher the truth",5,67,2,"tell teacher what happened",1,59.3333333333333
"408","5_1","tell the teacher the truth",5,73,2,"Talk to the teacher and explain the situation",1,100
"409","5_1","tell the teacher the truth",5,87,2,"She will tell teacher what happened",1,95
"410","5_1","tell the teacher the truth",5,97,2,"explain the situation to the teacher and ask to bring it in tomorrow",1,73.3333333333333
"411","5_1","tell the teacher the truth",5,101,2,"explain the issue to teacher.",1,98
"412","5_1","tell the teacher the truth",5,29,3,"tell the teacher the truth",1,88.3333333333333
"413","5_1","tell the teacher the truth",5,36,3,"Explain to the teacher what happened",1,94.6666666666667
"414","5_1","tell the teacher the truth",5,39,3,"Tell her teacher that she lost it.",1,41.3333333333333
"415","5_1","tell the teacher the truth",5,43,3,"Confess to the teacher about what happened to her assignment.",1,100
"416","5_1","tell the teacher the truth",5,77,3,"talk to her teacher and tell her what happened",1,94
"417","5_1","tell the teacher the truth",5,78,3,"tell her teacher what happened",1,100
"418","5_1","tell the teacher the truth",5,90,3,"tell her teacher the situation",1,98
"419","5_1","tell the teacher the truth",5,96,3,"Explain the situation to her teacher",1,81.6666666666667
"420","5_1","tell the teacher the truth",5,98,3,"Mary could explain her situation to the teacher",1,79.3333333333333
"421","5_1","tell the teacher the truth",5,100,3,"Tell the teacher what happened.",1,98.6666666666667
"422","5_1","tell the teacher the truth",5,102,3,"Mary could explain the incident to the teacher.",1,74.6666666666667
"423","5_1","tell the teacher the truth",5,5,4,"Tell the teacher what happened",1,99.3333333333333
"424","5_1","tell the teacher the truth",5,6,4,"Tell teacher she needs time to turn in and why.",1,100
"425","5_1","tell the teacher the truth",5,16,4,"Explain to the teacher what had happened",1,90.6666666666667
"426","5_1","tell the teacher the truth",5,32,4,"tell teacher what happened",1,99.6666666666667
"427","5_1","tell the teacher the truth",5,33,4,"Explain to her teacher that she doesn't have the homework.",1,94.3333333333333
"428","5_1","tell the teacher the truth",5,72,4,"Tell her teacher what happened in hopes for leniency",1,88.3333333333333
"429","5_1","tell the teacher the truth",5,89,4,"Speak with her teacher",1,87.6666666666667
"430","5_1","tell the teacher the truth",5,11,5,"Explain the situation to the teacher and if the teacher is not satisfied offer her extra work to make up for it",1,95
"431","5_1","tell the teacher the truth",5,26,5,"talk to teacher",1,100
"432","5_1","tell the teacher the truth",5,34,5,"Explain what happened to the teacher.",1,86.6666666666667
"433","5_1","tell the teacher the truth",5,45,5,"explain to professor",1,100
"434","5_1","tell the teacher the truth",5,46,5,"Mary could explain to the teacher that she had done the assignment but she left it at home.",1,58
"435","5_1","tell the teacher the truth",5,47,5,"Tell the truth",1,100
"436","5_1","tell the teacher the truth",5,49,5,"Tell her teacher and ask what she can do",1,68.6666666666667
"437","5_1","tell the teacher the truth",5,82,5,"say she forgot it at home",1,100
"438","6_1","start a fire (not for signal)",6,10,1,"Start a fire",1,100
"439","6_1","start a fire (not for signal)",6,14,1,"look for something to start a fire with",1,98.6666666666667
"440","6_1","start a fire (not for signal)",6,20,1,"build a fire for warmth",1,99.3333333333333
"441","6_1","start a fire (not for signal)",6,22,1,"make a fire to keep warm",1,100
"442","6_1","start a fire (not for signal)",6,31,1,"Build a fire",1,91
"443","6_1","start a fire (not for signal)",6,33,1,"Try to build a fire.",1,100
"444","6_1","start a fire (not for signal)",6,35,1,"Try to start a fire",1,98.3333333333333
"445","6_1","start a fire (not for signal)",6,53,1,"Collect wood and moss in order to build a fire.",1,94.6666666666667
"446","6_1","start a fire (not for signal)",6,62,1,"Build a fire",1,100
"447","6_1","start a fire (not for signal)",6,65,1,"Light a fire",1,100
"448","6_1","start a fire (not for signal)",6,66,1,"Start a fire",1,96.6666666666667
"449","6_1","start a fire (not for signal)",6,67,1,"start a fire",1,86
"450","6_1","start a fire (not for signal)",6,87,1,"He will try to make a fire.",1,100
"451","6_1","start a fire (not for signal)",6,99,1,"start a fire and wait for the rescue people",1,97
"452","6_1","start a fire (not for signal)",6,100,1,"Build a fire to keep warm.",1,86.6666666666667
"453","6_1","start a fire (not for signal)",6,9,2,"Gather firewood",1,100
"454","6_1","start a fire (not for signal)",6,16,2,"Look for wood to make a fire",1,91.6666666666667
"455","6_1","start a fire (not for signal)",6,24,2,"start a fire",1,60.6666666666667
"456","6_1","start a fire (not for signal)",6,43,2,"Build a fire to keep warm.",1,100
"457","6_1","start a fire (not for signal)",6,82,2,"try making a fire",1,100
"458","6_1","start a fire (not for signal)",6,98,2,"He could gather twigs",1,91.6666666666667
"459","6_1","start a fire (not for signal)",6,5,3,"Search for fire material and start a fire",1,95
"460","6_1","start a fire (not for signal)",6,6,3,"Start a large fire",1,93.3333333333333
"461","6_1","start a fire (not for signal)",6,9,3,"Build a fire",1,100
"462","6_1","start a fire (not for signal)",6,28,3,"Start a fire",1,40.6666666666667
"463","6_1","start a fire (not for signal)",6,47,3,"Make a fire",1,100
"464","6_1","start a fire (not for signal)",6,65,3,"Use the fire to melt water to drink",1,100
"465","6_1","start a fire (not for signal)",6,69,3,"Start a fire",1,100
"466","6_1","start a fire (not for signal)",6,89,3,"build a fire",1,96.6666666666667
"467","6_1","start a fire (not for signal)",6,92,3,"build a fire",1,97.3333333333333
"468","6_1","start a fire (not for signal)",6,98,3,"HE should try to make a fire by striking 2 stones together",1,80
"469","6_1","start a fire (not for signal)",6,41,4,"build a fire",1,84
"470","6_1","start a fire (not for signal)",6,47,4,"Melt snow over a fire",1,100
"471","6_1","start a fire (not for signal)",6,59,4,"start a controlled fire",1,58.6666666666667
"472","6_1","start a fire (not for signal)",6,68,4,"Build a fire",1,98.3333333333333
"473","6_1","start a fire (not for signal)",6,93,4,"Build a fire for food and warmth",1,96.3333333333333
"474","6_1","start a fire (not for signal)",6,96,4,"make a fire to stay warm",1,66.6666666666667
"475","6_1","start a fire (not for signal)",6,104,4,"Use fire to boil water",1,75
"476","6_1","start a fire (not for signal)",6,63,5,"start a fire to keep warm",1,100
"477","6_1","start a fire (not for signal)",6,90,5,"try to start a fire",1,96
"478","7_1","go without him",7,122,1,"go in with the rest of her friends",1,65.6666666666667
"479","7_1","go without him",7,123,1,"Go inside without Ted",1,8.33333333333333
"480","7_1","go without him",7,127,1,"go without him",1,10
"481","7_1","go without him",7,139,1,"Leave Ted behind to get his ticket and drive off with the rest of her friends",1,33.3333333333333
"482","7_1","go without him",7,142,1,"Go into the concert and let Ted figure things out for himself. ",1,68.3333333333333
"483","7_1","go without him",7,145,1,"forget Ted",1,92.6666666666667
"484","7_1","go without him",7,148,1,"Go in without him",1,93.3333333333333
"485","7_1","go without him",7,149,1,"Go without him",1,11.3333333333333
"486","7_1","go without him",7,157,1,"go to the concert",1,62.6666666666667
"487","7_1","go without him",7,173,1,"go without Ted",1,43
"488","7_1","go without him",7,174,1,"You didn't give us enough time for this survey. I gotta pick up speed. Um. Darya could smile and wave goodby to Ted.",1,3.33333333333333
"489","7_1","go without him",7,178,1,"talk Ted into waiting outside for her",1,33.6666666666667
"490","7_1","go without him",7,181,1,"Tell him your sorry and go anyway",1,4
"491","7_1","go without him",7,184,1,"Leave Ted behind",1,25.6666666666667
"492","7_1","go without him",7,185,1,"go into the concert by herself",1,37
"493","7_1","go without him",7,187,1,"Go without Ted",1,48
"494","7_1","go without him",7,190,1,"Darya could go in with her other friends and leave Ted to go get his ticket",1,55.3333333333333
"495","7_1","go without him",7,195,1,"tell Ted he is out of luck",1,22.3333333333333
"496","7_1","go without him",7,197,1,"Darya and her friends could go into the concert without Ted",1,58.3333333333333
"497","7_1","go without him",7,198,1,"Tell Ted to go home alone",1,25.6666666666667
"498","7_1","go without him",7,201,1,"Leave Ted outside the concert.",1,37.3333333333333
"499","7_1","go without him",7,204,1,"Go to the concert by herself",1,14
"500","7_1","go without him",7,206,1,"Drop Ted at the gate and go to concert alone.",1,20
"501","7_1","go without him",7,113,2,"go in without him",1,61.3333333333333
"502","7_1","go without him",7,117,2,"Leave Ted and go by herself.",1,73
"503","7_1","go without him",7,131,2,"Leave Ted outside, enjoy the concert",1,85
"504","7_1","go without him",7,140,2,"Go alone",1,46.6666666666667
"505","7_1","go without him",7,143,2,"she could go in without him",1,18.3333333333333
"506","7_1","go without him",7,145,2,"go in the concert",1,99.3333333333333
"507","7_1","go without him",7,146,2,"tell him they will save him a spot",1,86.6666666666667
"508","7_1","go without him",7,155,2,"Ask Ted to wait for you to come out",1,83
"509","7_1","go without him",7,164,2,"Go right on in without Ted and enjoy the concert.",1,50
"510","7_1","go without him",7,172,2,"Darya could go ahead and go to the concert without Ted.",1,31.6666666666667
"511","7_1","go without him",7,175,2,"Tell Ted they will meet up with him after the concert",1,70
"512","7_1","go without him",7,183,2,"go to the concert without Ted",1,41
"513","7_1","go without him",7,192,2,"Go to the concert without Ted",1,81
"514","7_1","go without him",7,193,2,"go to concert with out Ted",1,76.6666666666667
"515","7_1","go without him",7,105,3,"GO TO THE CONCERT WITH HER OTHER FRIENDS",1,86.6666666666667
